"lon","lat","price","finished_squarefeet","year_built","date","address","city","state","zip","acres","num_dwellings","class","condition","total_squarefeet","bedrooms","full_baths","half_baths","month","address_city"
-123.259873,44.594534,500,622,1961,2015-11-01,"2655 NW HIGHLAND DR SPACE 101","CORVALLIS","OR","97330",0,1,"Mobile Home","F",622,0,1,0,11,"2655 NW HIGHLAND DR SPACE 101, CORVALLIS, OR"
-123.263154,44.536056,500,800,1970,2015-11-01,"300 SE GOODNIGHT AVE SPACE 73","CORVALLIS","OR","97333",0,1,"Mobile Home","F",800,0,1,0,11,"300 SE GOODNIGHT AVE SPACE 73, CORVALLIS, OR"
-123.306333,44.544162,365000,1725,2003,2015-10-30,"4865 SW HOLLYHOCK CIR","CORVALLIS","OR","97333",0.15,1,"Dwelling","AV",2300,2,2,0,10,"4865 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2700036,44.567991,251000,1593,1945,2015-10-30,"1207 NW JACKSON AVE","CORVALLIS","OR","97330",0.14,1,"Dwelling","AV",1593,4,1,0,10,"1207 NW JACKSON AVE, CORVALLIS, OR"
-123.288152,44.595172,230000,992,1976,2015-10-30,"2926 NW 29TH ST","CORVALLIS","OR","97330-3545",0.08,1,"Dwelling","G",1476,2,1,0,10,"2926 NW 29TH ST, CORVALLIS, OR"
-123.287359,44.568367,3e+05,1353,1952,2015-10-30,"3250 NW JOHNSON AVE","CORVALLIS","OR","97330-5071",0.14,1,"Dwelling","AV",1549,3,2,0,10,"3250 NW JOHNSON AVE, CORVALLIS, OR"
-123.2720139,44.5740576,225200,0,1965,2015-10-30,"718 TO 720 NW 17TH ST","CORVALLIS","OR","97330",0.11,2,"Dwelling","0",1936,0,0,0,10,"718 TO 720 NW 17TH ST, CORVALLIS, OR"
-123.2739112,44.567986,270000,0,1964,2015-10-30,"111 TO 115 NW 16TH ST","CORVALLIS","OR","97330",0.07,0,"Commercial","0",3264,0,0,0,10,"111 TO 115 NW 16TH ST, CORVALLIS, OR"
-123.2765799,44.589894,282500,0,1972,2015-10-30,"2294 NW KINGS BLVD","CORVALLIS","OR","97330",0.06,0,"Commercial","0",2858,0,0,0,10,"2294 NW KINGS BLVD, CORVALLIS, OR"
-123.302983,44.541397,374000,1901,2006,2015-10-29,"5010 SW HOLLYHOCK CIR","CORVALLIS","OR","97333",0.13,1,"Dwelling","AV",2406,3,2,0,10,"5010 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.263869,44.580087,235000,1288,1953,2015-10-29,"1418 NW 11TH ST","CORVALLIS","OR","97330-4621",0.23,1,"Dwelling","G",1568,2,2,1,10,"1418 NW 11TH ST, CORVALLIS, OR"
-123.269594,44.589819,226900,924,1972,2015-10-29,"1506 NW FORESTGREEN AVE","CORVALLIS","OR","97330-1320",0.22,1,"Dwelling","G",1364,3,1,0,10,"1506 NW FORESTGREEN AVE, CORVALLIS, OR"
-123.2862015,44.5420034,155000,0,NA,2015-10-29,"3391 SW HAWKEYE AVE","CORVALLIS","OR","97333",0.37,0,NA,"0",0,0,0,0,10,"3391 SW HAWKEYE AVE, CORVALLIS, OR"
-123.295764,44.592173,194000,1450,1978,2015-10-29,"3944 NW WALNUT PL","CORVALLIS","OR","97330",0.08,1,"Dwelling","AV",1702,3,1,1,10,"3944 NW WALNUT PL, CORVALLIS, OR"
-123.2763486,44.5693457,390000,0,1937,2015-10-29,"203 TO 207 NW 21ST ST","CORVALLIS","OR","97330",0.17,3,"Dwelling","0",2741,0,0,0,10,"203 TO 207 NW 21ST ST, CORVALLIS, OR"
-123.312966,44.548402,235000,1568,2006,2015-10-29,"1701 SW STANFORD ST","CORVALLIS","OR","97333",0.05,1,"Dwelling","AV",2072,3,2,1,10,"1701 SW STANFORD ST, CORVALLIS, OR"
-123.2705178,44.5914415,318000,1942,1976,2015-10-29,"2358 NW GREEN CIR","CORVALLIS","OR","97330",0.25,1,"Dwelling","G",2446,3,2,0,10,"2358 NW GREEN CIR, CORVALLIS, OR"
-123.2946717,44.5767222,398000,2261,1965,2015-10-28,"945 NW OAKDELL PL","CORVALLIS","OR","97330-2313",0.19,1,"Dwelling","G",2721,5,2,0,10,"945 NW OAKDELL PL, CORVALLIS, OR"
-123.263154,44.536056,15000,1188,1990,2015-10-28,"300 SE GOODNIGHT AVE SPACE 9","CORVALLIS","OR","97333",0,1,"Mobile Home","AV",1188,0,2,0,10,"300 SE GOODNIGHT AVE SPACE 9, CORVALLIS, OR"
-123.259873,44.594534,500,540,1966,2015-10-28,"2655 NW HIGHLAND DR SPACE 29","CORVALLIS","OR","97330-3647",0,1,"Mobile Home","AV",540,0,1,0,10,"2655 NW HIGHLAND DR SPACE 29, CORVALLIS, OR"
-123.258227,44.536551,266000,1626,1992,2015-10-27,"884 SE GOODNIGHT AVE","CORVALLIS","OR","97333",0.15,1,"Dwelling","G",2026,0,2,0,10,"884 SE GOODNIGHT AVE, CORVALLIS, OR"
-123.259873,44.594534,33000,1040,1988,2015-10-27,"2655 NW HIGHLAND DR SPACE 125","CORVALLIS","OR","97330",0,1,"Mobile Home","G",1040,0,2,0,10,"2655 NW HIGHLAND DR SPACE 125, CORVALLIS, OR"
-123.28612,44.5881649,10,1746,1965,2015-10-26,"3110 NW FIRWOOD DR","CORVALLIS","OR","97330-1114",0.21,1,"Dwelling","AV",2221,3,2,0,10,"3110 NW FIRWOOD DR, CORVALLIS, OR"
-123.296869,44.5741889,525000,4843,1960,2015-10-23,"3933 NW CLARENCE CIR","CORVALLIS","OR","97330-6548",0.59,1,"Dwelling","AV",5711,4,3,0,10,"3933 NW CLARENCE CIR, CORVALLIS, OR"
-123.288457,44.571492,560000,3597,1940,2015-10-23,"3356 NW HARRISON BLVD","CORVALLIS","OR","97330-5005",0.28,1,"Dwelling","G",3971,5,3,0,10,"3356 NW HARRISON BLVD, CORVALLIS, OR"
-123.296557,44.597133,258000,1543,1978,2015-10-23,"4110 NW JASMINE PL","CORVALLIS","OR","97330-3314",0.21,1,"Dwelling","AV",2023,3,2,0,10,"4110 NW JASMINE PL, CORVALLIS, OR"
-123.258948,44.551999,203500,1192,1953,2015-10-23,"1360 SE CRYSTAL LAKE DR","CORVALLIS","OR","97333",0.23,1,"Dwelling","G",1744,2,2,0,10,"1360 SE CRYSTAL LAKE DR, CORVALLIS, OR"
-123.25828,44.543058,222000,1170,1975,2015-10-23,"2339 SE RYAN ST","CORVALLIS","OR","97333",0.15,1,"Dwelling","G",1440,3,1,1,10,"2339 SE RYAN ST, CORVALLIS, OR"
-123.262139,44.531268,205000,1216,1980,2015-10-23,"591 SE HATHAWAY PL","CORVALLIS","OR","97333",0.29,1,"Dwelling","G",1768,3,2,0,10,"591 SE HATHAWAY PL, CORVALLIS, OR"
-123.3084064,44.5941559,420000,2508,2003,2015-10-22,"4810 NW LAVENDER CIR","CORVALLIS","OR","97330",0.13,1,"Dwelling","AV",2908,3,2,1,10,"4810 NW LAVENDER CIR, CORVALLIS, OR"
-123.310334,44.548595,236000,1226,2002,2015-10-22,"1722 SW EASY ST","CORVALLIS","OR","97333",0.07,1,"Dwelling","AV",1534,3,2,1,10,"1722 SW EASY ST, CORVALLIS, OR"
-123.296653,44.584838,3e+05,1701,1971,2015-10-22,"1720 NW WOODLAND DR","CORVALLIS","OR","97330-1744",0.26,1,"Dwelling","AV",2163,3,2,0,10,"1720 NW WOODLAND DR, CORVALLIS, OR"
-123.29051,44.598923,360000,1892,1994,2015-10-21,"3271 NW HUCKLEBERRY PL","CORVALLIS","OR","97330",0.18,1,"Dwelling","AV",2332,3,2,1,10,"3271 NW HUCKLEBERRY PL, CORVALLIS, OR"
-123.26164,44.568169,250000,0,1911,2015-10-21,"410 NW 5TH ST","CORVALLIS","OR","97330-6417",0.08,0,"Commercial","AV",2035,0,0,0,10,"410 NW 5TH ST, CORVALLIS, OR"
-123.245429,44.600055,600,1008,1976,2015-10-21,"277 NE CONIFER BLVD SPACE 146","CORVALLIS","OR","97330-4151",0,1,"Mobile Home","AV",1008,0,2,0,10,"277 NE CONIFER BLVD SPACE 146, CORVALLIS, OR"
-123.2899254,44.5842911,279000,1926,1956,2015-10-20,"3520 NW CIRCLE BLVD","CORVALLIS","OR","97330-1776",0.2,1,"Dwelling","G",2190,4,2,0,10,"3520 NW CIRCLE BLVD, CORVALLIS, OR"
-123.2441394,44.5973334,233000,1321,1964,2015-10-20,"231 NE CAMBRIDGE CIR","CORVALLIS","OR","97330-4101",0.28,1,"Dwelling","AV",1893,3,1,1,10,"231 NE CAMBRIDGE CIR, CORVALLIS, OR"
-123.282546,44.548068,260000,1296,1976,2015-10-20,"3010 SW KNOLLBROOK AVE","CORVALLIS","OR","97333",0.19,1,"Dwelling","AV",1736,3,1,0,10,"3010 SW KNOLLBROOK AVE, CORVALLIS, OR"
-123.262747,44.538208,258100,1945,2005,2015-10-19,"522 SE PARK AVE","CORVALLIS","OR","97333",0.19,1,"Dwelling","AV",2473,4,2,1,10,"522 SE PARK AVE, CORVALLIS, OR"
-123.2846453,44.5906846,308000,2235,1965,2015-10-19,"3120 NW ASHWOOD DR","CORVALLIS","OR","97330-1159",0.26,1,"Dwelling","AV",2715,4,2,0,10,"3120 NW ASHWOOD DR, CORVALLIS, OR"
-123.263283,44.5808022,244000,1100,1955,2015-10-19,"1445 NW 11TH ST","CORVALLIS","OR","97330-4620",0.21,1,"Dwelling","AV",1760,3,2,0,10,"1445 NW 11TH ST, CORVALLIS, OR"
-123.2862015,44.5420034,166500,0,NA,2015-10-16,"3176 SW HAWKEYE AVE","CORVALLIS","OR","97333",0.48,0,NA,"0",0,0,0,0,10,"3176 SW HAWKEYE AVE, CORVALLIS, OR"
-123.258581,44.592308,243000,1300,1977,2015-10-16,"956 NW IRONWOOD AVE","CORVALLIS","OR","97330-1525",0.2,1,"Dwelling","AV",1800,2,2,0,10,"956 NW IRONWOOD AVE, CORVALLIS, OR"
-123.3078512,44.552455,220000,1513,1958,2015-10-16,"1360 SW HILLVIEW AVE","CORVALLIS","OR","97333",0.29,1,"Dwelling","G",1657,3,2,0,10,"1360 SW HILLVIEW AVE, CORVALLIS, OR"
-123.2622966,44.5955647,295000,1582,2003,2015-10-16,"998 NW ANJNI CIR","CORVALLIS","OR","97330",0.11,1,"Dwelling","AV",2030,3,2,1,10,"998 NW ANJNI CIR, CORVALLIS, OR"
-123.296256,44.575268,680000,4254,1960,2015-10-16,"3926 NW CLARENCE CIR","CORVALLIS","OR","97330-6547",0.24,1,"Dwelling","AV",4674,3,3,0,10,"3926 NW CLARENCE CIR, CORVALLIS, OR"
-123.2873956,44.6010716,462637,2750,2003,2015-10-16,"2866 NW SILKTASSEL DR","CORVALLIS","OR","97330",0.12,1,"Dwelling","AV",3170,4,3,0,10,"2866 NW SILKTASSEL DR, CORVALLIS, OR"
-123.263509,44.538792,214900,1024,1969,2015-10-15,"325 SE PARK AVE","CORVALLIS","OR","97333",0.12,1,"Dwelling","G",1360,3,1,0,10,"325 SE PARK AVE, CORVALLIS, OR"
-123.276478,44.58027,330000,1424,1958,2015-10-15,"2120 NW MULKEY AVE","CORVALLIS","OR","97330-2426",0.19,1,"Dwelling","G",1848,3,1,1,10,"2120 NW MULKEY AVE, CORVALLIS, OR"
-123.296663,44.589596,300500,1336,1980,2015-10-15,"4190 NW ELMWOOD DR","CORVALLIS","OR","97330-1046",0.22,1,"Dwelling","AV",1960,3,2,0,10,"4190 NW ELMWOOD DR, CORVALLIS, OR"
-123.2599899,44.587664,680000,0,1956,2015-10-14,"963 NW CIRCLE BLVD UNIT 101-108","CORVALLIS","OR","97330",0.44,4,"Dwelling","0",9284,0,0,0,10,"963 NW CIRCLE BLVD UNIT 101-108, CORVALLIS, OR"
-123.2620435,44.5645659,680000,1536,1956,2015-10-14,"961 TO 965 NW CIRCLE BLVD","CORVALLIS","OR","97330",0.19,1,"Dwelling","AV",1752,4,2,0,10,"961 TO 965 NW CIRCLE BLVD, CORVALLIS, OR"
-123.2620435,44.5645659,680000,1536,1956,2015-10-14,"951 TO 955 NW CIRCLE BLVD","CORVALLIS","OR","97330",0.19,1,"Dwelling","AV",1752,4,2,0,10,"951 TO 955 NW CIRCLE BLVD, CORVALLIS, OR"
-123.2868142,44.5809324,295000,1526,1967,2015-10-14,"1435 NW GREENWOOD PL","CORVALLIS","OR","97330-1827",0.2,1,"Dwelling","AV",1998,3,2,0,10,"1435 NW GREENWOOD PL, CORVALLIS, OR"
-123.270597,44.585402,240000,1364,1959,2015-10-13,"1740 NW MENLO DR","CORVALLIS","OR","97330-1949",0.22,1,"Dwelling","AV",1826,3,1,1,10,"1740 NW MENLO DR, CORVALLIS, OR"
-123.292011,44.57146,330000,1949,1949,2015-10-13,"3640 NW HARRISON BLVD","CORVALLIS","OR","97330-4934",0.3,1,"Dwelling","G",2526,4,2,0,10,"3640 NW HARRISON BLVD, CORVALLIS, OR"
-123.237143,44.602713,214900,936,1971,2015-10-13,"3490 NE DORCHESTER WAY","CORVALLIS","OR","97330-4022",0.22,1,"Dwelling","G",1440,3,1,0,10,"3490 NE DORCHESTER WAY, CORVALLIS, OR"
-123.245429,44.600055,54000,1080,1984,2015-10-13,"277 NE CONIFER BLVD SPACE 144","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1080,0,2,0,10,"277 NE CONIFER BLVD SPACE 144, CORVALLIS, OR"
-123.2753553,44.5815673,1,3184,1973,2015-10-09,"1954 TO 1956 NW HAYES AVE","CORVALLIS","OR","97330",0.16,1,"Dwelling","AV",3984,8,4,0,10,"1954 TO 1956 NW HAYES AVE, CORVALLIS, OR"
-123.311472,44.548358,274000,2080,2006,2015-10-09,"5276 SW MERIDIAN PL","CORVALLIS","OR","97333",0.12,1,"Dwelling","AV",2480,4,2,1,10,"5276 SW MERIDIAN PL, CORVALLIS, OR"
-123.266855,44.568571,268000,1382,1926,2015-10-09,"321 NW 10TH ST","CORVALLIS","OR","97330-6105",0.12,1,"Dwelling","G",2192,2,1,0,10,"321 NW 10TH ST, CORVALLIS, OR"
-123.267361,44.581987,280000,2094,1960,2015-10-08,"1520 NW 13TH ST","CORVALLIS","OR","97330-4642",0.22,1,"Dwelling","AV",2530,3,1,1,10,"1520 NW 13TH ST, CORVALLIS, OR"
-123.267568,44.573863,10,1056,1979,2015-10-08,"829 NW 13TH ST","CORVALLIS","OR","97330",0.1,1,"Dwelling","AV",1418,3,1,0,10,"829 NW 13TH ST, CORVALLIS, OR"
-123.26535,44.593641,255000,1474,1970,2015-10-06,"1206 NW WALNUT BLVD","CORVALLIS","OR","97330",0.22,1,"Dwelling","F",2454,5,2,0,10,"1206 NW WALNUT BLVD, CORVALLIS, OR"
-123.2831818,44.5716611,115000,0,NA,2015-10-06,"2785 NW ARNOLD WAY UNIT 200","CORVALLIS","OR","97330",0.11,0,NA,"0",0,0,0,0,10,"2785 NW ARNOLD WAY UNIT 200, CORVALLIS, OR"
-123.26459,44.558886,275000,0,1900,2015-10-06,"363 SW B AVE","CORVALLIS","OR","97333",0.12,0,"Commercial","AV",3240,0,0,0,10,"363 SW B AVE, CORVALLIS, OR"
-123.289443,44.585487,320000,1774,1965,2015-10-05,"3340 NW NORWOOD DR","CORVALLIS","OR","97330",0.2,1,"Dwelling","AV",2280,3,2,0,10,"3340 NW NORWOOD DR, CORVALLIS, OR"
-123.290028,44.555785,2e+05,0,1948,2015-10-02,"1110 SW 35TH ST","CORVALLIS","OR","97333",0.39,2,"Dwelling","0",2606,0,0,0,10,"1110 SW 35TH ST, CORVALLIS, OR"
-123.2622499,44.5805517,298800,1700,1993,2015-10-02,"980 TO 982 NW HAYES AVE","CORVALLIS","OR","97330",0.16,1,"Dwelling","G",2220,4,2,0,10,"980 TO 982 NW HAYES AVE, CORVALLIS, OR"
-123.3135743,44.5693142,4400,672,1991,2015-10-02,"200 NW 53RD ST SPACE 36","CORVALLIS","OR","97330",0,1,"Mobile Home","F",672,0,1,0,10,"200 NW 53RD ST SPACE 36, CORVALLIS, OR"
-123.262865,44.596119,365000,2002,1993,2015-10-01,"2860 NW HIGHLAND DR","CORVALLIS","OR","97330",0.26,1,"Dwelling","G",2578,3,2,0,10,"2860 NW HIGHLAND DR, CORVALLIS, OR"
-123.280351,44.576073,175000,1090,1939,2015-10-01,"828 NW 26TH ST","CORVALLIS","OR","97330",0.19,1,"Dwelling","F",1460,2,1,0,10,"828 NW 26TH ST, CORVALLIS, OR"
-123.258242,44.550018,358000,1744,1970,2015-10-01,"1615 SE BETHEL ST","CORVALLIS","OR","97333",0.23,1,"Dwelling","G",2724,2,2,0,10,"1615 SE BETHEL ST, CORVALLIS, OR"
-123.274053,44.5894318,220000,1704,1966,2015-10-01,"1815 NW LOCUST ST","CORVALLIS","OR","97330-1366",0.24,1,"Dwelling","AV",2194,4,2,0,10,"1815 NW LOCUST ST, CORVALLIS, OR"
-123.254519,44.597562,2e+05,1443,1973,2015-10-01,"588 NW MAXINE AVE","CORVALLIS","OR","97330-3824",0.24,1,"Dwelling","F",1944,3,1,1,10,"588 NW MAXINE AVE, CORVALLIS, OR"
-123.296506,44.582713,241000,1228,1975,2015-10-01,"1504 NW WOODLAND DR","CORVALLIS","OR","97330",0.26,1,"Dwelling","AV",1712,3,1,1,10,"1504 NW WOODLAND DR, CORVALLIS, OR"
-123.262799,44.5384249,220000,1453,2005,2015-10-01,"504 SE PARK AVE","CORVALLIS","OR","97333",0.15,1,"Dwelling","AV",1929,4,2,0,10,"504 SE PARK AVE, CORVALLIS, OR"
-123.280217,44.58504,226000,2000,1958,2015-10-01,"2445 NW ARTHUR AVE","CORVALLIS","OR","97330-1933",0.21,1,"Dwelling","AV",2462,5,2,0,10,"2445 NW ARTHUR AVE, CORVALLIS, OR"
-123.24968,44.590523,1,952,1978,2015-10-01,"755 NE CIRCLE BLVD SPACE 71","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",952,0,1,0,10,"755 NE CIRCLE BLVD SPACE 71, CORVALLIS, OR"
-123.2620435,44.5645659,175000,0,NA,2015-09-30,"6298 SW GRAND OAKS DR GARAGE # G25","CORVALLIS","OR","97333",0.01,0,"RES Feature","0",0,0,0,0,9,"6298 SW GRAND OAKS DR GARAGE # G25, CORVALLIS, OR"
-123.3028602,44.55631,618000,0,1947,2015-09-30,"1101 SW STOPP PL","CORVALLIS","OR","97333",0.77,2,"Dwelling","0",5338,0,0,0,9,"1101 SW STOPP PL, CORVALLIS, OR"
-123.282473,44.575097,350000,2356,1976,2015-09-30,"728 NW 28TH ST","CORVALLIS","OR","97330",0.16,1,"Dwelling","AV",2816,6,2,2,9,"728 NW 28TH ST, CORVALLIS, OR"
-123.305647,44.55608,245780,1364,1957,2015-09-30,"4810 SW WEST HILLS RD","CORVALLIS","OR","97333",0.23,1,"Dwelling","AV",1724,3,1,0,9,"4810 SW WEST HILLS RD, CORVALLIS, OR"
-123.254541,44.531572,328000,2344,2006,2015-09-30,"3305 SE SAFE HARBOR ST","CORVALLIS","OR","97333",0.12,1,"Dwelling","AV",2824,3,2,1,9,"3305 SE SAFE HARBOR ST, CORVALLIS, OR"
-123.262462,44.537562,152365,1210,1998,2015-09-30,"2868 SE DEBORAH PL","CORVALLIS","OR","97333",0.15,1,"Mobile Home","AV",1518,0,2,0,9,"2868 SE DEBORAH PL, CORVALLIS, OR"
-123.295329,44.597274,350000,2100,1977,2015-09-30,"3036 NW THISTLE PL","CORVALLIS","OR","97330-3324",0.18,1,"Dwelling","G",2624,4,2,1,9,"3036 NW THISTLE PL, CORVALLIS, OR"
-123.22029,44.602314,278500,2128,1977,2015-09-30,"4160 NE ASBAHR PL","CORVALLIS","OR","97330",0.91,1,"Dwelling","AV",2752,5,3,0,9,"4160 NE ASBAHR PL, CORVALLIS, OR"
-123.269289,44.5625425,240000,1009,1930,2015-09-30,"422 SW 9TH ST","CORVALLIS","OR","97333",0.12,1,"Dwelling","AV",1369,2,1,0,9,"422 SW 9TH ST, CORVALLIS, OR"
-123.256054,44.599767,415000,1993,2011,2015-09-30,"3394 NW CORONADO ST","CORVALLIS","OR","97330",0.18,1,"Dwelling","AV",2675,3,2,1,9,"3394 NW CORONADO ST, CORVALLIS, OR"
-123.297371,44.592745,185000,1384,1978,2015-09-30,"4181 NW WALNUT PL","CORVALLIS","OR","97330",0.08,1,"Dwelling","AV",1636,3,1,1,9,"4181 NW WALNUT PL, CORVALLIS, OR"
-123.2463352,44.5946242,74500,1481,2003,2015-09-30,"2601 NE JACK LONDON ST SPACE 110","CORVALLIS","OR","97330",NA,1,"Mobile Home","AV",2041,0,2,0,9,"2601 NE JACK LONDON ST SPACE 110, CORVALLIS, OR"
-123.258528,44.546287,225000,1292,1977,2015-09-29,"863 SE BETHEL PL","CORVALLIS","OR","97333",0.13,1,"Dwelling","AV",1692,3,1,1,9,"863 SE BETHEL PL, CORVALLIS, OR"
-123.2911274,44.5694177,423000,3072,1956,2015-09-29,"3630 NW JACKSON AVE","CORVALLIS","OR","97330-4957",0.45,1,"Dwelling","G",3462,4,3,1,9,"3630 NW JACKSON AVE, CORVALLIS, OR"
-123.274604,44.57977,390000,0,1916,2015-09-29,"1935 NW GRANT AVE","CORVALLIS","OR","97330",0.21,2,"Dwelling","0",1821,0,0,0,9,"1935 NW GRANT AVE, CORVALLIS, OR"
-123.274307,44.579772,390000,641,1916,2015-09-29,"1933 NW GRANT AVE","CORVALLIS","OR","97330",0.22,1,"Dwelling","F",641,1,1,0,9,"1933 NW GRANT AVE, CORVALLIS, OR"
-123.263154,44.536056,1,996,1978,2015-09-29,"300 SE GOODNIGHT AVE SPACE 40","CORVALLIS","OR","97333-2158",0,1,"Mobile Home","AV",996,0,1,0,9,"300 SE GOODNIGHT AVE SPACE 40, CORVALLIS, OR"
-123.256719,44.5908609,240000,1186,1910,2015-09-28,"946 NW SEQUOIA AVE","CORVALLIS","OR","97330-1529",0.3,1,"Dwelling","G",1186,3,1,0,9,"946 NW SEQUOIA AVE, CORVALLIS, OR"
-123.266491,44.543287,137000,1532,1946,2015-09-25,"2300 SW 3RD ST","CORVALLIS","OR","97333",0.17,1,"Dwelling","AV",1932,3,1,0,9,"2300 SW 3RD ST, CORVALLIS, OR"
-123.271008,44.5834649,251450,1238,1962,2015-09-25,"1615 NW 17TH ST","CORVALLIS","OR","97330-1916",0.2,1,"Dwelling","G",1763,3,1,1,9,"1615 NW 17TH ST, CORVALLIS, OR"
-123.265156,44.574241,325000,1604,1940,2015-09-25,"921 NW 11TH ST","CORVALLIS","OR","97330-6018",0.24,1,"Dwelling","AV",2892,3,2,0,9,"921 NW 11TH ST, CORVALLIS, OR"
-123.266028,44.597296,387500,2660,1983,2015-09-25,"3006 NW ANGELICA DR","CORVALLIS","OR","97330-3623",0.21,1,"Dwelling","AV",3140,4,3,0,9,"3006 NW ANGELICA DR, CORVALLIS, OR"
-123.315519,44.561336,2e+05,942,1972,2015-09-25,"520 SW 56TH ST","CORVALLIS","OR","97333",0.23,1,"Dwelling","AV",1446,3,1,0,9,"520 SW 56TH ST, CORVALLIS, OR"
-123.295165,44.538421,160000,1743,1988,2015-09-25,"2850 SW DE ARMOND DR","CORVALLIS","OR","97333",0.29,1,"Dwelling","AV",2295,3,2,0,9,"2850 SW DE ARMOND DR, CORVALLIS, OR"
-123.254548,44.533715,254000,1664,2010,2015-09-24,"3164 SE EVERGLADE ST","CORVALLIS","OR","97333",0.06,1,"Dwelling","AV",2104,2,2,1,9,"3164 SE EVERGLADE ST, CORVALLIS, OR"
-123.312271,44.559081,219000,1380,1960,2015-09-23,"760 SW 53RD ST","CORVALLIS","OR","97333",0.19,1,"Dwelling","AV",1740,3,1,1,9,"760 SW 53RD ST, CORVALLIS, OR"
-123.2674191,44.5308119,169000,912,1954,2015-09-23,"3417 SE 3RD ST","CORVALLIS","OR","97333",0.15,1,"Dwelling","G",912,3,1,0,9,"3417 SE 3RD ST, CORVALLIS, OR"
-123.261269,44.550903,181343,1216,1949,2015-09-22,"530 SE CHESTER AVE","CORVALLIS","OR","97333",0.24,1,"Dwelling","AV",1216,3,1,0,9,"530 SE CHESTER AVE, CORVALLIS, OR"
-123.286286,44.591602,140000,2472,1966,2015-09-21,"3177 NW ROOSEVELT DR","CORVALLIS","OR","97330-1165",0.36,1,"Dwelling","AV",2956,5,2,2,9,"3177 NW ROOSEVELT DR, CORVALLIS, OR"
-123.285388,44.599393,237500,1567,2002,2015-09-21,"3196 NW MORNING GLORY DR","CORVALLIS","OR","97330",0.06,1,"Dwelling","AV",2007,3,2,1,9,"3196 NW MORNING GLORY DR, CORVALLIS, OR"
-123.2600032,44.5276451,376000,2452,2013,2015-09-21,"3628 SE SHORELINE DR","CORVALLIS","OR","97333",0.11,1,"Dwelling","AV",3072,3,2,1,9,"3628 SE SHORELINE DR, CORVALLIS, OR"
-123.291154,44.581192,345350,2508,1970,2015-09-21,"1410 NW FOREST DR","CORVALLIS","OR","97330-1706",0.33,1,"Dwelling","AV",2992,4,3,0,9,"1410 NW FOREST DR, CORVALLIS, OR"
-123.266334,44.563798,625000,4414,1951,2015-09-18,"240 SW 7TH ST","CORVALLIS","OR","97333-4551",0.27,1,"Dwelling","G",6214,4,2,1,9,"240 SW 7TH ST, CORVALLIS, OR"
-123.278003,44.5835269,244000,1092,1958,2015-09-18,"1610 NW 23RD ST","CORVALLIS","OR","97330",0.22,1,"Dwelling","G",1430,3,1,0,9,"1610 NW 23RD ST, CORVALLIS, OR"
-123.268018,44.545353,124900,1248,1983,2015-09-18,"2128 SW BUTTERFIELD DR","CORVALLIS","OR","97333",0.12,1,"Mobile Home","G",1776,0,2,0,9,"2128 SW BUTTERFIELD DR, CORVALLIS, OR"
-123.260335,44.599827,460000,2918,1978,2015-09-18,"3356 NW MAXINE CIR","CORVALLIS","OR","97330",0.22,1,"Dwelling","G",3470,4,3,0,9,"3356 NW MAXINE CIR, CORVALLIS, OR"
-123.25795,44.538508,225055,1152,1979,2015-09-18,"920 SE PARK AVE","CORVALLIS","OR","97333",0.15,1,"Dwelling","AV",1472,3,1,0,9,"920 SE PARK AVE, CORVALLIS, OR"
-123.307868,44.5934491,4e+05,1683,2015,2015-09-18,"2765 NW MARIGOLD PL","CORVALLIS","OR","97330",0.12,1,"Dwelling","AV",2083,3,1,0,9,"2765 NW MARIGOLD PL, CORVALLIS, OR"
-123.25824,44.5982713,267525,1352,1976,2015-09-18,"742 NW BEAVER PL","CORVALLIS","OR","97330-3704",0.28,1,"Dwelling","G",1836,3,2,0,9,"742 NW BEAVER PL, CORVALLIS, OR"
-123.268018,44.545353,124900,1248,1983,2015-09-18,"2128 SW BUTTERFIELD DR","CORVALLIS","OR","97333",0,1,"Mobile Home","G",1248,0,2,0,9,"2128 SW BUTTERFIELD DR, CORVALLIS, OR"
-123.272479,44.559717,230000,1134,1981,2015-09-17,"839 SW MAPLE TREE DR","CORVALLIS","OR","97333",0.02,1,"Dwelling","G",1424,3,2,0,9,"839 SW MAPLE TREE DR, CORVALLIS, OR"
-123.26458,44.570574,205000,1376,1900,2015-09-17,"541 NW 9TH ST","CORVALLIS","OR","97330-6134",0.12,1,"Dwelling","AV",1574,2,1,0,9,"541 NW 9TH ST, CORVALLIS, OR"
-123.2914619,44.5942879,320000,1559,1975,2015-09-17,"2826 NW MONTEREY PL","CORVALLIS","OR","97330",0.2,1,"Dwelling","AV",2018,3,2,0,9,"2826 NW MONTEREY PL, CORVALLIS, OR"
-123.299261,44.587233,345000,1896,1978,2015-09-17,"1884 NW SUNVIEW DR","CORVALLIS","OR","97330-2214",0.18,1,"Dwelling","AV",2316,4,3,0,9,"1884 NW SUNVIEW DR, CORVALLIS, OR"
