"","long","lat","group","order","region","subregion"
"454",-97.5403366088867,26.8373432159424,1,454,"texas",NA
"455",-97.5116882324219,26.8086948394775,1,455,"texas",NA
"456",-97.494499206543,26.7628574371338,1,456,"texas",NA
"457",-97.4658508300781,26.6539974212646,1,457,"texas",NA
"458",-97.4543914794922,26.6081600189209,1,458,"texas",NA
"459",-97.4429321289062,26.5508651733398,1,459,"texas",NA
"460",-97.4543914794922,26.527946472168,1,460,"texas",NA
"461",-97.4715805053711,26.4878387451172,1,461,"texas",NA
"462",-97.4543914794922,26.4190845489502,1,462,"texas",NA
"463",-97.4200134277344,26.4133548736572,1,463,"texas",NA
"464",-97.3913650512695,26.3904361724854,1,464,"texas",NA
"465",-97.3741760253906,26.3617877960205,1,465,"texas",NA
"466",-97.3741760253906,26.3044929504395,1,466,"texas",NA
"467",-97.3627243041992,26.2873020172119,1,467,"texas",NA
"468",-97.3397979736328,26.2987613677979,1,468,"texas",NA
"469",-97.3226165771484,26.2873020172119,1,469,"texas",NA
"470",-97.3340682983398,26.2701148986816,1,470,"texas",NA
"471",-97.3455276489258,26.2300071716309,1,471,"texas",NA
"472",-97.305419921875,26.2128200531006,1,472,"texas",NA
"473",-97.3168869018555,26.1669826507568,1,473,"texas",NA
"474",-97.3168869018555,26.144063949585,1,474,"texas",NA
"475",-97.311149597168,26.1211471557617,1,475,"texas",NA
"476",-97.2825088500977,26.1039562225342,1,476,"texas",NA
"477",-97.2538528442383,26.1154155731201,1,477,"texas",NA
"478",-97.2309417724609,26.1211471557617,1,478,"texas",NA
"479",-97.2137451171875,26.1039562225342,1,479,"texas",NA
"480",-97.225212097168,26.0867691040039,1,480,"texas",NA
"481",-97.2538528442383,26.069580078125,1,481,"texas",NA
"482",-97.2653121948242,26.0409317016602,1,482,"texas",NA
"483",-97.2538528442383,26.0008239746094,1,483,"texas",NA
"484",-97.2194747924805,26.0122833251953,1,484,"texas",NA
"485",-97.225212097168,26.0294723510742,1,485,"texas",NA
"486",-97.2080154418945,26.0409317016602,1,486,"texas",NA
"487",-97.1793746948242,26.0122833251953,1,487,"texas",NA
"488",-97.1851043701172,26.063850402832,1,488,"texas",NA
"489",-97.1793746948242,26.0810375213623,1,489,"texas",NA
"490",-97.1564559936523,26.0810375213623,1,490,"texas",NA
"491",-97.1507263183594,26.0581207275391,1,491,"texas",NA
"492",-97.1679077148438,25.9664478302002,1,492,"texas",NA
"493",-97.2710494995117,25.9664478302002,1,493,"texas",NA
"494",-97.2939605712891,25.9607181549072,1,494,"texas",NA
"495",-97.2939605712891,25.9435291290283,1,495,"texas",NA
"496",-97.299690246582,25.9377994537354,1,496,"texas",NA
"497",-97.3340682983398,25.9377994537354,1,497,"texas",NA
"498",-97.3627243041992,25.9377994537354,1,498,"texas",NA
"499",-97.3741760253906,25.9377994537354,1,499,"texas",NA
"500",-97.3684463500977,25.9377994537354,1,500,"texas",NA
"501",-97.3741760253906,25.9377994537354,1,501,"texas",NA
"502",-97.3970947265625,25.9377994537354,1,502,"texas",NA
"503",-97.4142837524414,25.9377994537354,1,503,"texas",NA
"504",-97.4257431030273,25.9377994537354,1,504,"texas",NA
"505",-97.4486618041992,25.9377994537354,1,505,"texas",NA
"506",-97.4773101806641,25.9377994537354,1,506,"texas",NA
"507",-97.494499206543,25.9377994537354,1,507,"texas",NA
"508",-97.5231475830078,25.9377994537354,1,508,"texas",NA
"509",-97.6148147583008,25.9779052734375,1,509,"texas",NA
"510",-97.6492004394531,26.0352020263672,1,510,"texas",NA
"511",-97.677848815918,26.0409317016602,1,511,"texas",NA
"512",-97.7064895629883,26.0352020263672,1,512,"texas",NA
"513",-97.7351455688477,26.0352020263672,1,513,"texas",NA
"514",-97.7695236206055,26.0466613769531,1,514,"texas",NA
"515",-97.7924346923828,26.0409317016602,1,515,"texas",NA
"516",-97.8096237182617,26.063850402832,1,516,"texas",NA
"517",-97.8268127441406,26.0523910522461,1,517,"texas",NA
"518",-97.8440017700195,26.069580078125,1,518,"texas",NA
"519",-97.8669204711914,26.069580078125,1,519,"texas",NA
"520",-97.9585952758789,26.069580078125,1,520,"texas",NA
"521",-97.9815139770508,26.0581207275391,1,521,"texas",NA
"522",-97.9929733276367,26.069580078125,1,522,"texas",NA
"523",-98.0158920288086,26.069580078125,1,523,"texas",NA
"524",-98.0559997558594,26.0523910522461,1,524,"texas",NA
"525",-98.0789108276367,26.0523910522461,1,525,"texas",NA
"526",-98.1075592041016,26.069580078125,1,526,"texas",NA
"527",-98.1247482299805,26.063850402832,1,527,"texas",NA
"528",-98.1591262817383,26.0581207275391,1,528,"texas",NA
"529",-98.1763229370117,26.069580078125,1,529,"texas",NA
"530",-98.1935043334961,26.075309753418,1,530,"texas",NA
"531",-98.2221603393555,26.075309753418,1,531,"texas",NA
"532",-98.2851791381836,26.0982284545898,1,532,"texas",NA
"533",-98.2851791381836,26.1211471557617,1,533,"texas",NA
"534",-98.2966384887695,26.132604598999,1,534,"texas",NA
"535",-98.3080978393555,26.132604598999,1,535,"texas",NA
"536",-98.3195571899414,26.1211471557617,1,536,"texas",NA
"537",-98.3310165405273,26.1211471557617,1,537,"texas",NA
"538",-98.3482055664062,26.1669826507568,1,538,"texas",NA
"539",-98.3653945922852,26.1669826507568,1,539,"texas",NA
"540",-98.388313293457,26.1669826507568,1,540,"texas",NA
"541",-98.4055023193359,26.1727123260498,1,541,"texas",NA
"542",-98.4112319946289,26.195629119873,1,542,"texas",NA
"543",-98.4341506958008,26.195629119873,1,543,"texas",NA
"544",-98.4513397216797,26.2013607025146,1,544,"texas",NA
"545",-98.4570693969727,26.2242794036865,1,545,"texas",NA
"546",-98.4685287475586,26.2357368469238,1,546,"texas",NA
"547",-98.4914474487305,26.2242794036865,1,547,"texas",NA
"548",-98.5086364746094,26.2242794036865,1,548,"texas",NA
"549",-98.5372848510742,26.2471961975098,1,549,"texas",NA
"550",-98.5601959228516,26.2529258728027,1,550,"texas",NA
"551",-98.5716552734375,26.2414665222168,1,551,"texas",NA
"552",-98.583122253418,26.2471961975098,1,552,"texas",NA
"553",-98.5945816040039,26.2586555480957,1,553,"texas",NA
"554",-98.6289596557617,26.2586555480957,1,554,"texas",NA
"555",-98.6404190063477,26.2414665222168,1,555,"texas",NA
"556",-98.669059753418,26.2471961975098,1,556,"texas",NA
"557",-98.7435455322266,26.3102207183838,1,557,"texas",NA
"558",-98.7492752075195,26.3274116516113,1,558,"texas",NA
"559",-98.7721939086914,26.3388690948486,1,559,"texas",NA
"560",-98.8065719604492,26.3503284454346,1,560,"texas",NA
"561",-98.8294906616211,26.3675174713135,1,561,"texas",NA
"562",-98.8638687133789,26.3732471466064,1,562,"texas",NA
"563",-98.9097061157227,26.3675174713135,1,563,"texas",NA
"564",-98.9326171875,26.3789768218994,1,564,"texas",NA
"565",-98.9670028686523,26.3847064971924,1,565,"texas",NA
"566",-98.9899215698242,26.4018955230713,1,566,"texas",NA
"567",-99.0472183227539,26.4133548736572,1,567,"texas",NA
"568",-99.0701293945312,26.3961658477783,1,568,"texas",NA
"569",-99.0987777709961,26.4076251983643,1,569,"texas",NA
"570",-99.1045074462891,26.4305419921875,1,570,"texas",NA
"571",-99.0987777709961,26.4821090698242,1,571,"texas",NA
"572",-99.1560745239258,26.5508651733398,1,572,"texas",NA
"573",-99.1560745239258,26.585241317749,1,573,"texas",NA
"574",-99.1789932250977,26.6310787200928,1,574,"texas",NA
"575",-99.2019119262695,26.659725189209,1,575,"texas",NA
"576",-99.2076416015625,26.7055625915527,1,576,"texas",NA
"577",-99.2763977050781,26.8488025665283,1,577,"texas",NA
"578",-99.3165054321289,26.8659915924072,1,578,"texas",NA
"579",-99.3451461791992,26.911828994751,1,579,"texas",NA
"580",-99.3795318603516,26.9232883453369,1,580,"texas",NA
"581",-99.390983581543,26.9404754638672,1,581,"texas",NA
"582",-99.4024505615234,26.980583190918,1,582,"texas",NA
"583",-99.4253616333008,27.0035018920898,1,583,"texas",NA
"584",-99.4540176391602,27.0321483612061,1,584,"texas",NA
"585",-99.4654693603516,27.0607967376709,1,585,"texas",NA
"586",-99.4482879638672,27.0951747894287,1,586,"texas",NA
"587",-99.4368209838867,27.1238212585449,1,587,"texas",NA
"588",-99.4425582885742,27.2154941558838,1,588,"texas",NA
"589",-99.4425582885742,27.2384128570557,1,589,"texas",NA
"590",-99.4941253662109,27.2727909088135,1,590,"texas",NA
"591",-99.5055847167969,27.2957096099854,1,591,"texas",NA
"592",-99.5399627685547,27.3071689605713,1,592,"texas",NA
"593",-99.5227661132812,27.3415470123291,1,593,"texas",NA
"594",-99.5055847167969,27.3701934814453,1,594,"texas",NA
"595",-99.5113067626953,27.4103012084961,1,595,"texas",NA
"596",-99.5055847167969,27.4504070281982,1,596,"texas",NA
"597",-99.4998550415039,27.501974105835,1,597,"texas",NA
"598",-99.5342330932617,27.5077037811279,1,598,"texas",NA
"599",-99.5342330932617,27.5478115081787,1,599,"texas",NA
"600",-99.5456924438477,27.5879173278809,1,600,"texas",NA
"601",-99.6316299438477,27.6394844055176,1,601,"texas",NA
"602",-99.6545486450195,27.6280250549316,1,602,"texas",NA
"603",-99.6774673461914,27.6566715240479,1,603,"texas",NA
"604",-99.7175750732422,27.6624031066895,1,604,"texas",NA
"605",-99.751953125,27.6967792510986,1,605,"texas",NA
"606",-99.7863311767578,27.7311573028564,1,606,"texas",NA
"607",-99.7977828979492,27.7598037719727,1,607,"texas",NA
"608",-99.8264389038086,27.7655353546143,1,608,"texas",NA
"609",-99.8550872802734,27.7827224731445,1,609,"texas",NA
"610",-99.8722763061523,27.8171005249023,1,610,"texas",NA
"611",-99.8894577026367,27.8686676025391,1,611,"texas",NA
"612",-99.9295654296875,27.9145030975342,1,612,"texas",NA
"613",-99.9352951049805,27.948881149292,1,613,"texas",NA
"614",-99.9524917602539,27.9660701751709,1,614,"texas",NA
"615",-99.9754028320312,27.9660701751709,1,615,"texas",NA
"616",-99.9983291625977,27.9832592010498,1,616,"texas",NA
"617",-100.021240234375,28.0348262786865,1,617,"texas",NA
"618",-100.055618286133,28.0863914489746,1,618,"texas",NA
"619",-100.084266662598,28.1264991760254,1,619,"texas",NA
"620",-100.135833740234,28.1494159698486,1,620,"texas",NA
"621",-100.181671142578,28.1723346710205,1,621,"texas",NA
"622",-100.198860168457,28.1952533721924,1,622,"texas",NA
"623",-100.227508544922,28.2238998413086,1,623,"texas",NA
"624",-100.273345947266,28.2582778930664,1,624,"texas",NA
"625",-100.29052734375,28.2869262695312,1,625,"texas",NA
"626",-100.301986694336,28.3155746459961,1,626,"texas",NA
"627",-100.319183349609,28.332763671875,1,627,"texas",NA
"628",-100.324913024902,28.3671398162842,1,628,"texas",NA
"629",-100.330635070801,28.401517868042,1,629,"texas",NA
"630",-100.342094421387,28.4301662445068,1,630,"texas",NA
"631",-100.370742797852,28.4530849456787,1,631,"texas",NA
"632",-100.376472473145,28.470272064209,1,632,"texas",NA
"633",-100.365020751953,28.4931907653809,1,633,"texas",NA
"634",-100.370742797852,28.5103797912598,1,634,"texas",NA
"635",-100.399398803711,28.5218391418457,1,635,"texas",NA
"636",-100.422309875488,28.5390281677246,1,636,"texas",NA
"637",-100.428039550781,28.5676765441895,1,637,"texas",NA
"638",-100.422309875488,28.5848636627197,1,638,"texas",NA
"639",-100.439498901367,28.5905952453613,1,639,"texas",NA
"640",-100.456687927246,28.6077823638916,1,640,"texas",NA
"641",-100.468147277832,28.6421604156494,1,641,"texas",NA
"642",-100.508255004883,28.6536197662354,1,642,"texas",NA
"643",-100.525444030762,28.6822662353516,1,643,"texas",NA
"644",-100.525444030762,28.7223720550537,1,644,"texas",NA
"645",-100.55982208252,28.8025875091553,1,645,"texas",NA
"646",-100.582740783691,28.8140468597412,1,646,"texas",NA
"647",-100.594200134277,28.854154586792,1,647,"texas",NA
"648",-100.588470458984,28.8828029632568,1,648,"texas",NA
"649",-100.622848510742,28.8885307312012,1,649,"texas",NA
"650",-100.645767211914,28.911449432373,1,650,"texas",NA
"651",-100.662948608398,28.9572868347168,1,651,"texas",NA
"652",-100.685874938965,29.0546894073486,1,652,"texas",NA
"653",-100.691604614258,29.0718765258789,1,653,"texas",NA
"654",-100.71452331543,29.1177139282227,1,654,"texas",NA
"655",-100.760360717773,29.1520938873291,1,655,"texas",NA
"656",-100.789001464844,29.1750087738037,1,656,"texas",NA
"657",-100.806198120117,29.2208461761475,1,657,"texas",NA
"658",-100.806198120117,29.2437648773193,1,658,"texas",NA
"659",-100.834838867188,29.2552242279053,1,659,"texas",NA
"660",-100.869216918945,29.2781429290771,1,660,"texas",NA
"661",-100.903602600098,29.306791305542,1,661,"texas",NA
"662",-100.960891723633,29.3354396820068,1,662,"texas",NA
"663",-101.023918151855,29.364086151123,1,663,"texas",NA
"664",-101.05256652832,29.444299697876,1,664,"texas",NA
"665",-101.075485229492,29.4500312805176,1,665,"texas",NA
"666",-101.104133605957,29.4729499816895,1,666,"texas",NA
"667",-101.155693054199,29.4786796569824,1,667,"texas",NA
"668",-101.201530456543,29.5073261260986,1,668,"texas",NA
"669",-101.241638183594,29.5073261260986,1,669,"texas",NA
"670",-101.25309753418,29.5359745025635,1,670,"texas",NA
"671",-101.235908508301,29.5531635284424,1,671,"texas",NA
"672",-101.230186462402,29.5932693481445,1,672,"texas",NA
"673",-101.247367858887,29.6104583740234,1,673,"texas",NA
"674",-101.26456451416,29.6161880493164,1,674,"texas",NA
"675",-101.270294189453,29.5932693481445,1,675,"texas",NA
"676",-101.281745910645,29.5703506469727,1,676,"texas",NA
"677",-101.304672241211,29.5646209716797,1,677,"texas",NA
"678",-101.316131591797,29.5818119049072,1,678,"texas",NA
"679",-101.304672241211,29.621919631958,1,679,"texas",NA
"680",-101.304672241211,29.6448383331299,1,680,"texas",NA
"681",-101.321853637695,29.6333770751953,1,681,"texas",NA
"682",-101.350509643555,29.6391067504883,1,682,"texas",NA
"683",-101.361961364746,29.6505641937256,1,683,"texas",NA
"684",-101.390609741211,29.7422389984131,1,684,"texas",NA
"685",-101.40779876709,29.7422389984131,1,685,"texas",NA
"686",-101.436447143555,29.7307777404785,1,686,"texas",NA
"687",-101.459365844727,29.7365093231201,1,687,"texas",NA
"688",-101.46509552002,29.765157699585,1,688,"texas",NA
"689",-101.516662597656,29.759428024292,1,689,"texas",NA
"690",-101.539581298828,29.759428024292,1,690,"texas",NA
"691",-101.533851623535,29.7823467254639,1,691,"texas",NA
"692",-101.551040649414,29.7938041687012,1,692,"texas",NA
"693",-101.579689025879,29.7766151428223,1,693,"texas",NA
"694",-101.614059448242,29.7536964416504,1,694,"texas",NA
"695",-101.659896850586,29.7536964416504,1,695,"texas",NA
"696",-101.728660583496,29.759428024292,1,696,"texas",NA
"697",-101.751571655273,29.765157699585,1,697,"texas",NA
"698",-101.797409057617,29.7823467254639,1,698,"texas",NA
"699",-101.820327758789,29.7823467254639,1,699,"texas",NA
"700",-101.934921264648,29.765157699585,1,700,"texas",NA
"701",-101.963569641113,29.8052654266357,1,701,"texas",NA
"702",-102.049514770508,29.7766151428223,1,702,"texas",NA
"703",-102.221405029297,29.8396415710449,1,703,"texas",NA
"704",-102.272964477539,29.8625602722168,1,704,"texas",NA
"705",-102.324531555176,29.8682899475098,1,705,"texas",NA
"706",-102.364639282227,29.8511028289795,1,706,"texas",NA
"707",-102.381828308105,29.765157699585,1,707,"texas",NA
"708",-102.399017333984,29.7536964416504,1,708,"texas",NA
"709",-102.462043762207,29.759428024292,1,709,"texas",NA
"710",-102.502151489258,29.7823467254639,1,710,"texas",NA
"711",-102.52507019043,29.7536964416504,1,711,"texas",NA
"712",-102.547988891602,29.7422389984131,1,712,"texas",NA
"713",-102.576637268066,29.759428024292,1,713,"texas",NA
"714",-102.62247467041,29.7365093231201,1,714,"texas",NA
"715",-102.65111541748,29.7365093231201,1,715,"texas",NA
"716",-102.674041748047,29.7365093231201,1,716,"texas",NA
"717",-102.708419799805,29.6620254516602,1,717,"texas",NA
"718",-102.742790222168,29.6333770751953,1,718,"texas",NA
"719",-102.742790222168,29.5932693481445,1,719,"texas",NA
"720",-102.76570892334,29.6047306060791,1,720,"texas",NA
"721",-102.771438598633,29.5760822296143,1,721,"texas",NA
"722",-102.782897949219,29.5359745025635,1,722,"texas",NA
"723",-102.811546325684,29.5245132446289,1,723,"texas",NA
"724",-102.811546325684,29.4786796569824,1,724,"texas",NA
"725",-102.828735351562,29.4500312805176,1,725,"texas",NA
"726",-102.828735351562,29.4156551361084,1,726,"texas",NA
"727",-102.834465026855,29.364086151123,1,727,"texas",NA
"728",-102.880302429199,29.3468990325928,1,728,"texas",NA
"729",-102.897491455078,29.2953338623047,1,729,"texas",NA
"730",-102.903221130371,29.2666835784912,1,730,"texas",NA
"731",-102.880302429199,29.2151165008545,1,731,"texas",NA
"732",-102.908950805664,29.2151165008545,1,732,"texas",NA
"733",-102.937599182129,29.1864700317383,1,733,"texas",NA
"734",-102.989166259766,29.169282913208,1,734,"texas",NA
"735",-103.012077331543,29.1635513305664,1,735,"texas",NA
"736",-103.035003662109,29.1119842529297,1,736,"texas",NA
"737",-103.07511138916,29.0890693664551,1,737,"texas",NA
"738",-103.10375213623,29.0489616394043,1,738,"texas",NA
"739",-103.115219116211,28.991662979126,1,739,"texas",NA
"740",-103.132400512695,28.9744758605957,1,740,"texas",NA
"741",-103.161056518555,28.9859371185303,1,741,"texas",NA
"742",-103.195426940918,28.9859371185303,1,742,"texas",NA
"743",-103.258453369141,28.9744758605957,1,743,"texas",NA
"744",-103.287101745605,28.9744758605957,1,744,"texas",NA
"745",-103.338668823242,29.0375003814697,1,745,"texas",NA
"746",-103.350128173828,29.0375003814697,1,746,"texas",NA
"747",-103.373046875,29.0145816802979,1,747,"texas",NA
"748",-103.390235900879,29.0145816802979,1,748,"texas",NA
"749",-103.441802978516,29.0546894073486,1,749,"texas",NA
"750",-103.470443725586,29.0604190826416,1,750,"texas",NA
"751",-103.493370056152,29.1234455108643,1,751,"texas",NA
"752",-103.544929504395,29.1406326293945,1,752,"texas",NA
"753",-103.573585510254,29.1520938873291,1,753,"texas",NA
"754",-103.642333984375,29.1520938873291,1,754,"texas",NA
"755",-103.699630737305,29.1635513305664,1,755,"texas",NA
"756",-103.739738464355,29.1979274749756,1,756,"texas",NA
"757",-103.756927490234,29.2151165008545,1,757,"texas",NA
"758",-103.791305541992,29.2151165008545,1,758,"texas",NA
"759",-103.774116516113,29.2437648773193,1,759,"texas",NA
"760",-103.797035217285,29.2609539031982,1,760,"texas",NA
"761",-103.848602294922,29.2724151611328,1,761,"texas",NA
"762",-103.917350769043,29.2781429290771,1,762,"texas",NA
"763",-104.00902557373,29.2953338623047,1,763,"texas",NA
"764",-104.077781677246,29.3411674499512,1,764,"texas",NA
"765",-104.146537780762,29.381275177002,1,765,"texas",NA
"766",-104.186645507812,29.3984661102295,1,766,"texas",NA
"767",-104.22102355957,29.4500312805176,1,767,"texas",NA
"768",-104.238212585449,29.4786796569824,1,768,"texas",NA
"769",-104.284042358398,29.5073261260986,1,769,"texas",NA
"770",-104.347076416016,29.5187873840332,1,770,"texas",NA
"771",-104.381454467773,29.5302448272705,1,771,"texas",NA
"772",-104.43302154541,29.5875396728516,1,772,"texas",NA
"773",-104.473129272461,29.5932693481445,1,773,"texas",NA
"774",-104.513229370117,29.6276454925537,1,774,"texas",NA
"775",-104.536148071289,29.6505641937256,1,775,"texas",NA
"776",-104.57625579834,29.7823467254639,1,776,"texas",NA
"777",-104.610633850098,29.7938041687012,1,777,"texas",NA
"778",-104.639282226562,29.8625602722168,1,778,"texas",NA
"779",-104.67366027832,29.9083976745605,1,779,"texas",NA
"780",-104.696578979492,29.9943428039551,1,780,"texas",NA
"781",-104.696578979492,30.0802822113037,1,781,"texas",NA
"782",-104.685119628906,30.1433086395264,1,782,"texas",NA
"783",-104.702308654785,30.212064743042,1,783,"texas",NA
"784",-104.736679077148,30.2521705627441,1,784,"texas",NA
"785",-104.81689453125,30.3610343933105,1,785,"texas",NA
"786",-104.851280212402,30.3724918365479,1,786,"texas",NA
"787",-104.851280212402,30.4011421203613,1,787,"texas",NA
"788",-104.868461608887,30.4870853424072,1,788,"texas",NA
"789",-104.88565826416,30.5501117706299,1,789,"texas",NA
"790",-104.942947387695,30.5844879150391,1,790,"texas",NA
"791",-104.971603393555,30.6131362915039,1,791,"texas",NA
"792",-104.994514465332,30.6532440185547,1,792,"texas",NA
"793",-105.017433166504,30.664701461792,1,793,"texas",NA
"794",-105.069000244141,30.6761589050293,1,794,"texas",NA
"795",-105.114837646484,30.7162666320801,1,795,"texas",NA
"796",-105.166404724121,30.7506446838379,1,796,"texas",NA
"797",-105.223701477051,30.7792911529541,1,797,"texas",NA
"798",-105.286720275879,30.7964820861816,1,798,"texas",NA
"799",-105.389862060547,30.8480472564697,1,799,"texas",NA
"800",-105.475799560547,30.9168033599854,1,800,"texas",NA
"801",-105.544555664062,30.9683685302734,1,801,"texas",NA
"802",-105.57893371582,31.0199356079102,1,802,"texas",NA
"803",-105.596122741699,31.0657730102539,1,803,"texas",NA
"804",-105.687789916992,31.1287956237793,1,804,"texas",NA
"805",-105.762283325195,31.1517143249512,1,805,"texas",NA
"806",-105.802391052246,31.1918201446533,1,806,"texas",NA
"807",-105.871139526367,31.2663078308105,1,807,"texas",NA
"808",-105.922706604004,31.3006839752197,1,808,"texas",NA
"809",-105.957084655762,31.3465213775635,1,809,"texas",NA
"810",-105.997192382812,31.3808975219727,1,810,"texas",NA
"811",-106.025840759277,31.3808975219727,1,811,"texas",NA
"812",-106.083137512207,31.3808975219727,1,812,"texas",NA
"813",-106.117515563965,31.4095478057861,1,813,"texas",NA
"814",-106.163352966309,31.4381923675537,1,814,"texas",NA
"815",-106.214920043945,31.4611110687256,1,815,"texas",NA
"816",-106.237831115723,31.5126800537109,1,816,"texas",NA
"817",-106.283668518066,31.5585174560547,1,817,"texas",NA
"818",-106.312316894531,31.6100807189941,1,818,"texas",NA
"819",-106.340965270996,31.6731071472168,1,819,"texas",NA
"820",-106.392532348633,31.7475910186768,1,820,"texas",NA
"821",-106.472747802734,31.7418632507324,1,821,"texas",NA
"822",-106.512855529785,31.7533206939697,1,822,"texas",NA
"823",-106.547225952148,31.7819690704346,1,823,"texas",NA
"824",-106.598793029785,31.8220767974854,1,824,"texas",NA
"825",-106.638900756836,31.8679141998291,1,825,"texas",NA
"826",-106.644630432129,31.9022903442383,1,826,"texas",NA
"827",-106.638900756836,31.948127746582,1,827,"texas",NA
"828",-106.650367736816,31.9825038909912,1,828,"texas",NA
"829",-106.62744140625,31.9939613342285,1,829,"texas",NA
"830",-106.461288452148,31.9939613342285,1,830,"texas",NA
"831",-106.38680267334,31.9882354736328,1,831,"texas",NA
"832",-105.997192382812,31.9939613342285,1,832,"texas",NA
"833",-104.91429901123,31.9882354736328,1,833,"texas",NA
"834",-104.845550537109,31.9939613342285,1,834,"texas",NA
"835",-104.014755249023,31.9939613342285,1,835,"texas",NA
"836",-103.963188171387,31.9939613342285,1,836,"texas",NA
"837",-103.716819763184,31.9939613342285,1,837,"texas",NA
"838",-103.361587524414,31.9939613342285,1,838,"texas",NA
"839",-103.07511138916,31.9939613342285,1,839,"texas",NA
"840",-103.07511138916,32.0741806030273,1,840,"texas",NA
"841",-103.07511138916,32.5096244812012,1,841,"texas",NA
"842",-103.069381713867,32.9450721740723,1,842,"texas",NA
"843",-103.06364440918,33.3862533569336,1,843,"texas",NA
"844",-103.06364440918,33.5524101257324,1,844,"texas",NA
"845",-103.057914733887,33.8217010498047,1,845,"texas",NA
"846",-103.052185058594,34.2972526550293,1,846,"texas",NA
"847",-103.052185058594,34.3144416809082,1,847,"texas",NA
"848",-103.046455383301,34.7327003479004,1,848,"texas",NA
"849",-103.046455383301,34.93896484375,1,849,"texas",NA
"850",-103.046455383301,35.1738777160645,1,850,"texas",NA
"851",-103.046455383301,35.6093292236328,1,851,"texas",NA
"852",-103.046455383301,35.7296485900879,1,852,"texas",NA
"853",-103.046455383301,36.0447769165039,1,853,"texas",NA
"854",-103.046455383301,36.4802207946777,1,854,"texas",NA
"855",-103.000625610352,36.4802207946777,1,855,"texas",NA
"856",-102.15837097168,36.4916839599609,1,856,"texas",NA
"857",-102.01513671875,36.4916839599609,1,857,"texas",NA
"858",-101.625526428223,36.4916839599609,1,858,"texas",NA
"859",-101.075485229492,36.4859504699707,1,859,"texas",NA
"860",-100.943710327148,36.4916839599609,1,860,"texas",NA
"861",-100.542633056641,36.4916839599609,1,861,"texas",NA
"862",-100.004051208496,36.4916839599609,1,862,"texas",NA
"863",-100.004051208496,36.0447769165039,1,863,"texas",NA
"864",-100.004051208496,35.8786201477051,1,864,"texas",NA
"865",-100.009780883789,35.6150550842285,1,865,"texas",NA
"866",-100.004051208496,35.4145202636719,1,866,"texas",NA
"867",-100.009780883789,35.1796112060547,1,867,"texas",NA
"868",-100.004051208496,35.0306396484375,1,868,"texas",NA
"869",-100.004051208496,34.7498931884766,1,869,"texas",NA
"870",-99.9983291625977,34.5608139038086,1,870,"texas",NA
"871",-99.9868698120117,34.5608139038086,1,871,"texas",NA
"872",-99.9467620849609,34.5608139038086,1,872,"texas",NA
"873",-99.9181060791016,34.5608139038086,1,873,"texas",NA
"874",-99.8894577026367,34.5493545532227,1,874,"texas",NA
"875",-99.8493576049805,34.5207099914551,1,875,"texas",NA
"876",-99.8207092285156,34.5035171508789,1,876,"texas",NA
"877",-99.8092498779297,34.4748725891113,1,877,"texas",NA
"878",-99.757682800293,34.4347648620605,1,878,"texas",NA
"879",-99.7175750732422,34.3889274597168,1,879,"texas",NA
"880",-99.6889266967773,34.3774681091309,1,880,"texas",NA
"881",-99.6602783203125,34.3831977844238,1,881,"texas",NA
"882",-99.6087112426758,34.3717384338379,1,882,"texas",NA
"883",-99.5915222167969,34.3774681091309,1,883,"texas",NA
"884",-99.574333190918,34.4118461608887,1,884,"texas",NA
"885",-99.562873840332,34.4175758361816,1,885,"texas",NA
"886",-99.4998550415039,34.4175758361816,1,886,"texas",NA
"887",-99.4711990356445,34.4118461608887,1,887,"texas",NA
"888",-99.4310913085938,34.3774681091309,1,888,"texas",NA
"889",-99.4081802368164,34.3774681091309,1,889,"texas",NA
"890",-99.390983581543,34.4003829956055,1,890,"texas",NA
"891",-99.38525390625,34.4404945373535,1,891,"texas",NA
"892",-99.3738021850586,34.4462203979492,1,892,"texas",NA
"893",-99.3566131591797,34.4576835632324,1,893,"texas",NA
"894",-99.3336944580078,34.4462203979492,1,894,"texas",NA
"895",-99.3165054321289,34.4233016967773,1,895,"texas",NA
"896",-99.293586730957,34.4118461608887,1,896,"texas",NA
"897",-99.2649383544922,34.4003829956055,1,897,"texas",NA
"898",-99.2362899780273,34.3660087585449,1,898,"texas",NA
"899",-99.2133712768555,34.343090057373,1,899,"texas",NA
"900",-99.1904525756836,34.343090057373,1,900,"texas",NA
"901",-99.1904525756836,34.3087120056152,1,901,"texas",NA
"902",-99.2019119262695,34.2456855773926,1,902,"texas",NA
"903",-99.1904525756836,34.2227668762207,1,903,"texas",NA
"904",-99.1618041992188,34.211311340332,1,904,"texas",NA
"905",-99.0930557250977,34.2055816650391,1,905,"texas",NA
"906",-99.0414886474609,34.2055816650391,1,906,"texas",NA
"907",-99.0128326416016,34.211311340332,1,907,"texas",NA
"908",-98.9841842651367,34.2227668762207,1,908,"texas",NA
"909",-98.9498138427734,34.211311340332,1,909,"texas",NA
"910",-98.9211654663086,34.1826629638672,1,910,"texas",NA
"911",-98.8810577392578,34.1654739379883,1,911,"texas",NA
"912",-98.8352203369141,34.1540107727051,1,912,"texas",NA
"913",-98.8008422851562,34.1540107727051,1,913,"texas",NA
"914",-98.7664642333984,34.1482849121094,1,914,"texas",NA
